full_id,osm_id,osm_type,amenity,name,long,lat
n6126907425,"6126907425",node,,,90.114871,22.060775
n6126907426,"6126907426",node,,,90.123403,22.050853
n6126907427,"6126907427",node,,,90.123406,22.050761
n6126907428,"6126907428",node,,,90.123218,22.050748
n6126907429,"6126907429",node,,,90.123218,22.050830
n6126907430,"6126907430",node,school,Madrasa,90.112067,22.049545
n6127552973,"6127552973",node,school,Dakshin Bedkashi Girls High School,89.326045,22.262997
n6127557662,"6127557662",node,school,Patakhaly Mohoraly bari Jame Mosque Madrasa,89.325286,22.249258
n6127573243,"6127573243",node,school,52 no Dakshin Bedkashi Govt. Primary School,89.313986,22.248657
n6127580640,"6127580640",node,school,49 no Jor Shing Govt. Primary School,89.347228,22.247924
n6127583710,"6127583710",node,school,Dakshin Bedkashi High School and Ashroy kendro.,89.317417,22.240925
n6127584074,"6127584074",node,school,53 no Angtihara Govt. Primary School,89.330239,22.236794
n6127603792,"6127603792",node,school,Urkichor High School,91.864397,22.451643
n6127615591,"6127615591",node,school,Angtihara Govt. Primary School,89.340230,22.219681
n6127615592,"6127615592",node,school,105no Chhoto Angtyhara Sundorbon Adorsho Govt. Primary School,89.327685,22.215942
n6127615593,"6127615593",node,school,Golkhaly Nurania Hafijia Madrasha,89.319818,22.213687
n6127615594,"6127615594",node,school,51 no Govt. Primary School,89.318924,22.212212
n6127615595,"6127615595",node,school,Matiavanga Nurani Hafijia Madrasha.,89.309880,22.218578
n6127615596,"6127615596",node,school,54 no Gorilal Govt. Primary School and Ashroy Kendro,89.318449,22.231151
n6127683844,"6127683844",node,school,South Burishchari Islamia Government Primary School,91.869154,22.414729
n6127724458,"6127724458",node,school,North Madarsha High School ( উত্তর মাদার্শাহ উচ্চ বিদ্যালয় ),91.871080,22.476277
n6127741150,"6127741150",node,school,Madinatul nurani kaomi madrasa,90.630571,22.785082
n6127741155,"6127741155",node,school,41 no. Kandrakpur Register Government Primary School,90.614652,22.783724
n6127741156,"6127741156",node,school,Muhammadia arabia madrasa,90.615867,22.784493
n6127741157,"6127741157",node,school,Keratul Quaran Madrasa,90.601767,22.791341
n6127741158,"6127741158",node,school,36 No. Char Shitaram Govt. Primary School,90.607453,22.783667
n6127741159,"6127741159",node,school,South kandrakpur government primary school,90.610578,22.777364
n6127741164,"6127741164",node,school,Ramdashpur Dakhil Madrasa,90.603497,22.772845
n6127741165,"6127741165",node,school,Khandaker nurani madrasa,90.600734,22.776656
n6127741166,"6127741166",node,school,41 no kandrakpur government primary school,90.599723,22.781862
n6127741167,"6127741167",node,school,Obaydul haque midium school,90.600759,22.781719
n6127741176,"6127741176",node,school,75 No. Char Hajipur Govt. Primary School,90.582699,22.783702
n6127741177,"6127741177",node,school,77 No. Medua Govt Primary School,90.581720,22.776327
n6127741178,"6127741178",node,school,poschim medua govt primary school,90.594152,22.765485
n6127741183,"6127741183",node,school,Santir hat Islamia Secondary School,90.598272,22.761676
n6127741184,"6127741184",node,school,7no.chor monsa sahida rahman govt primary school,90.597272,22.761718
n6127742185,"6127742185",node,school,Husainiya Keratul Madrasa,90.590030,22.756925
n6127742186,"6127742186",node,school,Daiya Govt. Primary School,90.570251,22.779983
n6127742187,"6127742187",node,school,Madrassa in front of Kader Gazi house,90.568913,22.779174
n6127742188,"6127742188",node,school,Madrassa in front of Beshu Bepari house,90.588697,22.767402
n6127742189,"6127742189",node,school,Rajapur govt primary school,90.588635,22.767597
n6127742190,"6127742190",node,school,Shampur Tulatuli Govt. Primary School,90.585119,22.760788
n6127742191,"6127742191",node,school,Shampur Govt. Primary School,90.574722,22.766786
n6127742192,"6127742192",node,school,Rajapur High school,90.655738,22.813688
n6127742193,"6127742193",node,school,38 no char sultani sontospur govt primary school,90.646917,22.821634
n6127742194,"6127742194",node,school,09 No Char Rupapur Govt. Primary School,90.655820,22.822422
n6127875218,"6127875218",node,school,North Burishchari Government Primary School,91.870403,22.430941
n6130548497,"6130548497",node,school,Panchadash ( Jamtoli ) High School,89.258663,24.973561
n6130936078,"6130936078",node,school,Hamejia Dakhil Madrasa,89.750458,22.405692
n6130936650,"6130936650",node,school,Hazi Abdul Aziz Hafezia Madrasa,89.780713,22.402459
n6130936793,"6130936793",node,school,GH Nurul Islam Dakhil Madrasa of south Jomirtola,89.790026,22.393581
n6130936794,"6130936794",node,school,Enatia Dakhil Madrasa,89.789881,22.381468
n6132026705,"6132026705",node,school,Gunners English School,91.780291,22.336973
n6132039507,"6132039507",node,school,Shaheed LT.G.M. Musfique Bir Uttam High School.,91.783755,22.330723
n6133245774,"6133245774",node,school,Monsur Hossain Degree College Playground,89.256299,24.646483
n6133978171,"6133978171",node,school,Forest Research High school,91.828457,22.370275
n6134400343,"6134400343",node,school,Ghasful Primary School,91.792038,22.320815
n6134656415,"6134656415",node,school,Agrabad Girls' High School,91.800296,22.325225
n6139859304,"6139859304",node,school,Sultangojjo High School Playground,89.378854,24.816831
n6139901312,"6139901312",node,school,Morning morning motor driving technical institute,89.377750,24.826299
n6141710172,"6141710172",node,school,Ramu Government Primary School,92.102761,21.429788
n6146880776,"6146880776",node,school,Sinha High School,90.518834,23.706179
n6148966421,"6148966421",node,school,,88.946568,22.560920
n6148966567,"6148966567",node,school,,88.963651,22.559553
n6148966572,"6148966572",node,school,,88.963407,22.558253
n6148966647,"6148966647",node,school,,88.963482,22.556358
n6148966716,"6148966716",node,school,,88.967114,22.555248
n6148966717,"6148966717",node,school,,88.962720,22.557002
n6148966757,"6148966757",node,school,,88.961240,22.553633
n6148967358,"6148967358",node,school,,88.955725,22.563774
n6149393666,"6149393666",node,school,Comilla Yusuf Multi Technical High School,91.186820,23.462197
n6149607267,"6149607267",node,school,Kaliacapra Sugar Mills High School,90.755369,24.343983
n6149783285,"6149783285",node,school,,91.820021,22.338397
n6152945147,"6152945147",node,school,Begum Rohima Girls High School,90.916121,24.202197
n6152945152,"6152945152",node,school,Aftab uddin School And College,90.915634,24.200893
n6154632010,"6154632010",node,school,Golacipa High School,90.693879,24.394481
n6154742319,"6154742319",node,school,Shyampur High School,91.173817,23.500516
n6157990317,"6157990317",node,school,Bamoil school & College,91.209939,23.492714
n6160617699,"6160617699",node,school,,91.853965,21.828768
n6160618988,"6160618988",node,school,,91.857336,21.867648
n6160619189,"6160619189",node,school,,91.853093,21.814943
n6161092885,"6161092885",node,school,,91.826804,22.349538
n6161093485,"6161093485",node,school,,91.827449,22.350291
n6162796775,"6162796775",node,school,Tarail Model Pilot High School,90.893138,24.549380
n6163070287,"6163070287",node,school,Karimganj Pilot Girl's High School,90.871570,24.465265
n6163655172,"6163655172",node,school,Gharmora Govt. Primary School,90.525608,23.587203
n6177740581,"6177740581",node,school,Bandar Islamia Hafizia Fazil Madrasha,90.517479,23.612434
n6177740582,"6177740582",node,school,Shikdar Abdul Malek High School,90.517980,23.612721
n6177935819,"6177935819",node,school,Syedpur High School সৈয়দপুর উচ্চ বিদ্যালয়,91.084814,23.476339
n6180480086,"6180480086",node,school,The Holi Care International School & College,91.109038,23.478581
n6180480125,"6180480125",node,school,Darul Ehsan Cadet Madrasa,91.107337,23.478338
n6186165430,"6186165430",node,school,Narayanpur O.S Dakhil Madrasah,91.095403,23.190530
n6189588774,"6189588774",node,school,Sonakanda High School,90.514370,23.603796
n6191502850,"6191502850",node,school,Kajipara Government Primary School,91.706403,22.514216
n6191507174,"6191507174",node,school,"Massajidda Residential High School, Choto Kumira",91.703770,22.521677
n6191790782,"6191790782",node,school,Hajipara Primary School,91.696438,22.540916
n6192564961,"6192564961",node,school,Shantibag High School,90.418449,23.744076
n6197237747,"6197237747",node,school,Companiganj Bodiul Alam High School,90.967427,23.636381
n6206921127,"6206921127",node,school,বাড়বকুন্ড উচ্চ বিদ্যালয় মাঠ,91.682255,22.576393
n6206940980,"6206940980",node,school,C.C.C. High School,91.680607,22.580967
n6208115783,"6208115783",node,school,Nanarun Public School,90.021177,25.011857
n6212335083,"6212335083",node,school,Mouravi Govt. Primary School,90.080563,21.936051
n6212338912,"6212338912",node,school,60 no. Tatipara Govt. Primary School,90.065626,21.932008
n6212338936,"6212338936",node,school,Tatipara Fojilattunesa School,90.064007,21.916210
n6212338957,"6212338957",node,school,60 no Menibari Govt Primary School,90.051641,21.922758
n6212339012,"6212339012",node,school,Nolbunia Agapara Higher Secondary School,90.041159,21.939694
n6212339038,"6212339038",node,school,27 no Nolbunia Agapa Govt Primary school.,90.050769,21.940538
n6212339049,"6212339049",node,school,Joyalavanag Govt. School+ Cyclone Shelter,90.055349,21.953779
n6212339072,"6212339072",node,school,Moyapara Govt. School,90.067919,21.945283
n6212339093,"6212339093",node,school,Ankujanpara Govt. Primary School+ Cyclone Shelter,90.071143,21.953887
n6212339094,"6212339094",node,school,Bothipara Junior High School,90.070908,21.952896
n6212339111,"6212339111",node,school,Ankujanapara Govt. primary school,90.069595,21.956940
n6212339133,"6212339133",node,school,Ankujanpara Govt. Primary School,90.080248,21.975231
n6215376678,"6215376678",node,school,Shahid Captain Samsul Huda High School,91.667181,22.603600
n6220451949,"6220451949",node,school,Raipur Primary School রায়পুর প্রাথমিক বিদ্যালয়,90.831076,23.533017
n6220451950,"6220451950",node,school,Raipur K.C High School,90.831099,23.533343
n6222337757,"6222337757",node,school,খুলনায় মদিনাতুল উলুম কড়ি্য়া মাদ্রাসা,89.573371,22.737401
n6280540502,"6280540502",node,school,Mudatfar Nurani Madrasha,89.758531,25.550631
n6280540515,"6280540515",node,school,Friendship Primary School & Katcha Road,89.766362,25.569611
n6280540544,"6280540544",node,school,Maktab of Datiyar Char Old Bazar,89.765275,25.520061
n6280540545,"6280540545",node,school,Thanapara Hafizia Madrasha Datiyar Char,89.769065,25.518592
n6280540547,"6280540547",node,school,School,89.719180,25.459441
n6280540548,"6280540548",node,school,School,89.719774,25.489479
n6280540550,"6280540550",node,school,School,89.684394,25.471763
n6280540552,"6280540552",node,school,,89.682397,25.469694
n6280613158,"6280613158",node,school,,89.670662,25.621878
n6280613159,"6280613159",node,school,,89.673433,25.621539
n6280613160,"6280613160",node,school,Shonari Para Govt. Primary School,89.683950,25.616560
n6280613166,"6280613166",node,school,Majhai Danga Govt. Primary School,89.671566,25.606247
n6280613170,"6280613170",node,school,Sonaripara Mim-Shin Girls Dakhil Madrasha,89.669547,25.601169
n6280613177,"6280613177",node,school,Pritimari Kajoldanga Govt. Primary School,89.675437,25.601598
n6280613181,"6280613181",node,school,Ballabari Hat Two-way high school.,89.674696,25.590761
n6280613184,"6280613184",node,school,Razar Hat Govt. Primary School,89.677928,25.584708
n6280914087,"6280914087",node,school,"Giridhar High School, Length 400 feet, width 300 feet: 3 acre land",91.277150,24.691554
n6280914089,"6280914089",node,school,"Shibpur Govt Primary School, Length 60 feet, width 40 feet, 33 decimal land",91.292404,24.689906
n6280914090,"6280914090",node,school,Uzanjatrapur Govt. Primary School,91.279655,24.660439
n6280914097,"6280914097",node,school,Maddher hati Govt. Primary School,91.280269,24.679548
n6280914102,"6280914102",node,school,Muktarpur Govt. primary school,91.249711,24.660532
n6280914103,"6280914103",node,school,shudhankolishn govt. primary school,91.248010,24.650235
n6280914119,"6280914119",node,school,Tazpur gov. primary school's land area about 1 acre,91.262521,24.660091
n6280914120,"6280914120",node,school,"Bahara Govt. Primary School, 75 feet long, 35 feet wide, 33 decimal land",91.275248,24.651293
n6280914137,"6280914137",node,school,Beradohor tuker hati brack primary school. length 30 feet. Width 20 feet,91.298656,24.634684
n6280914139,"6280914139",node,school,"Loripasha govt primary school. length 100 feet, width 50 feet. , one floor pucca building with 4 room",91.305324,24.633311
n6282106572,"6282106572",node,school,,89.809720,25.458554
n6282106573,"6282106573",node,school,,89.829893,25.445314
n6282106582,"6282106582",node,school,Govt. Primary School,89.808072,25.450403
n6282107989,"6282107989",node,school,,89.782277,25.436473
n6282370880,"6282370880",node,school,,90.156115,22.166273
n6282455179,"6282455179",node,school,,90.079860,21.911087
n6305987285,"6305987285",node,school,,89.506919,22.897758
n6317294391,"6317294391",node,school,,90.401419,23.921222
n6317294589,"6317294589",node,school,,89.782273,24.007620
n6317294594,"6317294594",node,school,হাট গোপালপুর মাধ্যমিক বিদ্যালয়,89.298404,23.527916
n6317296187,"6317296187",node,school,,89.277890,23.535774
n6317296894,"6317296894",node,school,বাগুয়ার চর নুরুল উলুম দাখিল মাদ্রাসা,89.810712,25.608659
n6317296895,"6317296895",node,school,,89.333748,22.257054
n6330329438,"6330329438",node,school,sundorbon maddhomic biddaloy,89.289774,22.347549
n6330363100,"6330363100",node,school,koyra modinabad model madhdhomic biddaloy,89.291459,22.345369
n6330549503,"6330549503",node,school,Kopotakkha Moha Biddaloy,89.291436,22.343739
n6344011995,"6344011995",node,school,Sonadiya Primary School,91.892648,21.481386
n6356913185,"6356913185",node,school,,90.424880,23.866076
n6357502745,"6357502745",node,school,Maktab Bivag,89.293896,23.478576
n6357502746,"6357502746",node,school,Hefz Bivhag,89.293754,23.478577
n6367147236,"6367147236",node,school,দক্ষিণ বালাপাড়া ঈদগাহ সরকারী প্রাথমিক বিদ্যালয়,88.888413,26.213376
n6372002963,"6372002963",node,school,Bhatara High School and College,89.855160,24.814811
n6382154093,"6382154093",node,school,হেমায়েত ইসলামি মহিলা মাদ্রাদা,90.439120,23.743840
n6387076018,"6387076018",node,,,90.428056,23.739953
