full_id,osm_id,osm_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,email,name,phone,url,addr:state,website,type,wikimapa:author,opening_hours,addr:suburb,denomination,religion,wheelchair,IPP:BAIRRO,IPP:CHAVE,IPP:CODATIVIDA,IPP:CODBAIRRO,IPP:COD_INEP,IPP:COD_SMA,IPP:CRE,IPP:DESIGNACAO,IPP:ENDNOVO,IPP:FLG_VALIDA,IPP:OBS,IPP:ENDERECO,IPP:TELEFONES,fee,operator,operator:type,building,addr:housename,historic,suburb,alt_name,start_date,school,sport,barrier,entrance,description,short_name,phone:2,level,official_name,school_type,bicycle,foot,addr:place,fax,office,display,support,visibility,bicycle_parking,capacity,covered,pt:bicycle_parking,access,natural,wikidata,wikipedia,name:en,name:pt,language,addr:unit,loc_name,education,min_age,layer,parking,internet_access,internet_access:fee,grades,survey:date,x,y
n823951587,"823951587",node,Rio de Janeiro,,"218",,Rua Campos da Paz,school,,Escola Municipal Mem de Sá,+55 21 2293-4141,,,,,,,Rio Comprido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2044197000,-22.9241148000
n823951592,"823951592",node,,,"1",,Rua Capistrano de Abreu,school,,Escola Municipal Marechal Hermes,+55-21-25393701,,,,,,,,,,,Botafogo,"10801","0","020","33064121","010801","02","0204013",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10801&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1951832000,-22.9542886000
n823951593,"823951593",node,Rio de Janeiro,,"992",,Avenida dos Italianos,school,,Escola Municipal Itália,+55 21 2473-2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rocha Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3492019000,-22.8410047000
n823951597,"823951597",node,,,,,,school,,Escola Municipal Santa Francisca Xavier Cabrini,,,,,,,,,,,,Senador Camará,"11040","0","142","33081166","011040","08","0817040",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11040&cmd=load,S,,"Rua Marinho Rego, S/Nº  ",2404-1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4953600000,-22.8764570000
n823951598,"823951598",node,,,,,,school,,Escola Municipal Azevedo Sodré,,,,,,,,,,,,Praça Da Bandeira,"10845","0","032","33063095","010845","02","0208001",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10845&cmd=load,S,,"Rua Barão de Ubá, 331  ",2273-2794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2109477000,-22.9154376000
n823951615,"823951615",node,,,,,Praça Nossa Senhora das Dores,school,,Escola Municipal Max Fleiuss,"+552124741336",,,,,,,Pavuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3704918000,-22.8087917000
n823951618,"823951618",node,,,,,Rua Ary Villar,school,,Escola Municipal Prefeito Marcos Tamoyo,"+552134523900",,,,,,,Pavuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3647187000,-22.8157073000
n823951619,"823951619",node,Rio de Janeiro,BR,"1004",,Rua Pacheco Leão,school,,Escola Municipal Camilo Castelo Branco,+55-21-22949248,,,,,,,,,,,Jardim Botânico,"10831","0","028","33065624","010831","02","0206012",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10831&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2290789000,-22.9656819000
n823951621,"823951621",node,,,,,,school,,Escola Municipal Professor Carneiro Felipe,,,,,,,,,,,,Marechal Hermes,"10974","0","090","33076340","010974","05","0515029",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10974&cmd=load,S,,"Rua Juriari, 238  ",3390-0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3739727000,-22.8578586000
n823951623,"823951623",node,,,,,,school,,Creche Municipal Vovó Benta,,,,,,,,,,,,Sepetiba,"19122","0","150","33150729","019122","10","1019627",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19122&cmd=load,S,,RUA SETES/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6899087000,-22.9591301000
n823951644,"823951644",node,,,,,,school,,Escola Municipal Eustorgio Wanderley,,,,,,,,,,,,Campo Grande,"11133","0","144","33082880","011133","09","0918050",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11133&cmd=load,S,,"Rua Tronco do Ipê, S/Nº  ",2413-4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5473693000,-22.8963730000
n823951668,"823951668",node,Rio de Janeiro,BR,"39",,Rua Jangadeiros,school,,Escola Municipal Marília de Dirceu,+55-21-22474351,,,,,,,,,,,Ipanema,"10822","0","025","33065756","010822","02","0206003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10822&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1969813000,-22.9838258000
n823951669,"823951669",node,Rio de Janeiro,BR,"204",,Rua Barata Ribeiro,school,,Escola Municipal Dom Aquino Corrêa,+55-21-25474937,,,,,,,,,,,Copacabana,"10815","0","024","33064946","010815","02","0205006",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10815&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1805933000,-22.9650993000
n823951670,"823951670",node,,,,,,school,,Ciep João Batista dos Santos,,,,,,,,,,,,Cidade de Deus,"11940","0","118","33076910","011940","07","0734502",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11940&cmd=load,S,segunda a diretora Ieda as informações estão corretas,"Rua Edgar Werneck, 1.565  ",2445-0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3597971000,-22.9471110000
n823951672,"823951672",node,Rio de Janeiro,BR,"21",,Rua Toneleros,school,,Escola Municipal Alencastro Guimarães,+55-21-25473709,,,,,,,,,,,Copacabana,"10818","0","024","33064903","010818","02","0205009",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10818&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1810165000,-22.9647380000
n823951677,"823951677",node,Rio de Janeiro,BR,"481",,Rua Andrade Neves,school,,Escola Municipal Barão de Itacurussá,+55-21-22384924,,,,,,,,,,,Tijuca,"10851","0","033","33066981","010851","02","0208007",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10851&cmd=load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2394924000,-22.9336118000
n823951679,"823951679",node,Rio de Janeiro,BR,"40",,Praça Almirante Júlio de Noronha,school,,Escola Municipal São Tomás de Aquino,+55-21-22751698,,,,,,,,,,,Leme,"10810","0","023","33065039","010810","02","0205001",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10810&cmd=load,S,Escola Municipal Santo Tomás de Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1650226000,-22.9615586000
n823951686,"823951686",node,,,,,,school,,Ciep Augusto Pinheiro de Carvalho,,,,,,,,,,,,Marechal Hermes,"11608","0","090","33075050","011608","05","0515501",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11608&cmd=load,N,O ciep esta no ponto vermelho,"Rua Xavier Curado, S/Nº  ",2450-4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3780375000,-22.8616378000
n823951687,"823951687",node,,,,,,school,,Classe em Cooperação Frei Orlando,,,,,,,,,,,,Vila Militar,"11948","0","135","33080216","011948","08","0833008",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11948&cmd=load,S,,"Avenida Duque de Caxias, S/Nº  ",2457-4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3909846000,-22.8599395000
n823951717,"823951717",node,,,"14065",,Avenida Cesário de Melo,school,,Escola Municipal General Gomes Carneiro,+55-21-33951395,,,,,,,,,,,Santa Cruz,"11168","0","149","33084718","011168","10","1019002",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11168&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6650850000,-22.9347300000
n823951724,"823951724",node,,,,,,school,,Escola Municipal Lia Braga de Faria,,,,,,,,,,,,Guadalupe,"11390","0","106","33087156","011390","06","0622017",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11390&cmd=load,S,,"Rua Nova Trento, 327  ",2450-4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3763828000,-22.8466051000
n823951736,"823951736",node,Rio de Janeiro,BR,"1235",,Rua Pacheco Leão,school,,Classe em Cooperação Júlia Kubitschek,+55-21-22947848,,,,,,,,,,,Jardim Botânico,"10832","0","028","33065705","010832","02","0206013",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10832&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2298994000,-22.9668374000
n823951738,"823951738",node,,,,,,school,,Creche Municipal Mãos Pequenas,,,,,,,,,,,,Santa Cruz,"19395","0","149","33149321","019395","10","1019631",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19395&cmd=load,S,,RUA NELSON PHIAUI DOURADOs/n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6604396000,-22.9106216000
n823951746,"823951746",node,Rio de Janeiro,BR,"604",,Rua Teófilo Guimarães,school,,Escola Municipal Visconde de Porto Seguro,+55-21-33579803,,,,,,,,,,,Jardim Sulacap,"11951","0","137","33081239","011951","08","0833011",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11951&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3925226000,-22.8890890000
n823951768,"823951768",node,Rio de Janeiro,BR,"116",,Rua Cônego Tobias,school,,Escola Municipal Professor Augusto Paulino Filho,+55-21-25971892,,,,,,,,,,,Méier,"11836","0","063","33073155","011836","03","0313022",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11836&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2803716000,-22.9041756000
n823951784,"823951784",node,Rio de Janeiro,BR,"5",,Rua Senador Rui Carneiro,school,,Escola Municipal Professor Carlos Delgado de Carvalho,+55-21-24902102,,,,,,,,,,,Recreio Dos Bandeirantes,"11692","0","132","33087890","011692","07","0724024",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11692&cmd=load,S,A escola tem laboratório de informática.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4803480000,-23.0197890000
n823951793,"823951793",node,,,,,,school,,Creche Municipal Criança Feliz,,,,,,,,,,,,Santa Cruz,"18672","0","149","33095205","018672","10","1019611",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18672&cmd=load,S,,TRAVESSA CAMPOS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6721318000,-22.9186378000
n823951800,"823951800",node,,,,,,school,,Escola Municipal Belisário Pena,,,,,,,,,,,,Senador Vasconcelos,"11130","0","145","33082677","011130","09","0918047",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11130&cmd=load,S,,"Rua Regina, 70  ",2413-5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5414296000,-22.8978393000
n823951809,"823951809",node,,,,,,school,,Escola Municipal Noronha Santos,,,,,,,,,,,,Ricardo De Albuquerque,"11383","0","109","33087245","011383","06","0622010",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11383&cmd=load,N,à direita num telhado branco gde tel novo 33394692,"Rua Umbuzeiro, 455 - Fundos",3339-4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3996626000,-22.8369570000
n823951810,"823951810",node,,,,,,school,,Escola Municipal Pablo Picasso,,,,,,,,,,,,Padre Miguel,"11065","0","140","33080887","011065","08","0817065",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11065&cmd=load,S,,"Rua Arari, S/Nº  ",3331-5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4523959000,-22.8667360000
n823951814,"823951814",node,,,,,,school,,Escola Municipal Júlio de Castilhos,,,,,,,,,,,,Gávea,"10835","0","029","33065713","010835","02","0206016",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10835&cmd=load,S,,"Pça. Santos Dumont, 96  ",2274-5496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2271057000,-22.9735984000
n823951815,"823951815",node,,,,,,school,,Creche Municipal Maria Helena Papera Monteiro,,,,,,,,,,,,Santa Cruz,"18722","0","149","33094659","018722","10","1019616",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18722&cmd=load,S,,RUA MASSAPES/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6501051000,-22.9333327000
n823951819,"823951819",node,,,,,,school,,Escola Municipal Barão da Taquara,,,,,,,,,,,,Taquara,"11637","0","122","33077746","011637","07","0716041",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11637&cmd=load,S,,"Avenida Nelson Cardoso, 1.221  ",2423-3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3715117000,-22.9223587000
n823951825,"823951825",node,,,,,,school,,Escola Municipal O'higgins,,,,,,,,,,,,Bangu,"11021","0","141","33080844","011021","08","0817021",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11021&cmd=load,S,,"Rua Bombaim, S/Nº",2401-5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4763718000,-22.8884251000
n823951827,"823951827",node,,,,,,school,,Escola Municipal Professor Alfredo de Pires Flores,,,,,,,,,,,,Campo Grande,"16323","0","144","33139814","016323","09","0918084",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=16323&cmd=load,S,,"Rua Rodrigues de Abreu, 10 - Monteiro  ",3377-1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5764658000,-22.9305535000
n823951828,"823951828",node,,,,,,school,,Escola Municipal Luiz Camillo,,,,,,,,,,,,Jacarepaguá,"11439","0","115","33078092","011439","07","0716002",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11439&cmd=load,S,,"Estr. do Rio Pequeno, 56  ",2446-4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4218403000,-22.9146627000
n823951833,"823951833",node,,,,,Rua Várzea de Palma,school,,Escola Municipal Emma D'Avila de Camillis,+55-21-33058970,,,,,,,,,,,Guaratiba,"16379","0","151","33140111","016379","10","1026018",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=16379&cmd=load,N,"Lote13, Quadra 12, proximo a rua Materlandia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6360609000,-22.9863395000
n823951835,"823951835",node,Rio de Janeiro,BR,"105",,Rua Francisco Otaviano,school,,Escola Municipal Castelnuovo,+55-21-25238947,,,,,,,,,,,Ipanema,"10823","0","025","33064911","010823","02","0206004",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10823&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1920844000,-22.9873980000
n823951837,"823951837",node,,,,,,school,,Ciep Luiz Carlos Prestes,,,,,,,,,,,,Freguesia,"11935","0","120","33076936","011935","07","0734501",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11935&cmd=load,S,,"Rua Ana Cristina Cesar, S/Nº  ",3342-6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3541841000,-22.9491549000
n823951839,"823951839",node,Rio de Janeiro,BR,,,Praça Benedito Cerqueira,school,,Escola Municipal Edna Poncioni Ferreira,+55-21-22873245,,,,,,,,,,,Lagoa,"10826","0","027","33065675","010826","02","0206007",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10826&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1978523000,-22.9762266000
n823951845,"823951845",node,,,,,,school,,Escola Municipal Diogo Feijó,,,,,,,,,,,,Alto Da Boa Vista,"10864","0","034","33067040","010864","02","0208020",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10864&cmd=load,,,"Estr. da Paz, 1.474  ",2492-2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2973531000,-22.9672290000
n823951846,"823951846",node,,,,,,school,,Escola Municipal João Daudt de Oliveira,,,,,,,,,,,,Bangu,"11060","0","141","33080585","011060","08","0817060",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11060&cmd=load,S,,"Avenida Brasil, 34.686  ",2405-3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4950644000,-22.8557946000
n823951851,"823951851",node,,,,,,school,,Escola Municipal Presidente Médici,,,,,,,,,,,,Bangu,"11028","0","141","33080976","011028","08","0817028",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11028&cmd=load,S,,"Rua Tibagi, 316  ",3331-2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4782250000,-22.8834394000
n823951853,"823951853",node,Rio de Janeiro,BR,"107",,Rua Lima Barreto,school,,Escola Municipal Rocha Pombo,"22290333",,,,,,,,,,,Quintino Bocaiúva,"10981","0","079","33076391","010981","05","0515036",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10981&cmd=load,N,esta escola fica proxima a Maurício de Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3123113000,-22.8865185000
n823951865,"823951865",node,,,,,,school,,Escola Municipal Ariena Vianna da Silva,,,,,,,,,,,,Senador Camará,"11045","0","142","33080127","011045","08","0817045",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11045&cmd=load,S,,"Rua Narandiba, S/Nº  ",2404-1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4912662000,-22.8922025000
n823951878,"823951878",node,,,"2756",,Avenida Marechal Fontenelle,school,,Escola Municipal Coronel Policial Militar Flavio Martins Albuquerque,+55-21-33575904,,,,,,,,,,,Campo dos Afonsos,"11949","0","136","33080240","011949","08","0833009",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11949&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3967019000,-22.8851669000
n823951882,"823951882",node,Rio de Janeiro,BR,"1976",,Avenida Atlântica,school,,Escola Municipal Doutor Cícero Penna,+55-21-22353124,,,,,,,,,,,Copacabana,"10812","0","024","33064954","010812","02","0205003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10812&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1811813000,-22.9686597000
n823951900,"823951900",node,Rio de Janeiro,BR,"195",,Rua Ferreira de Andrade,school,,Escola Municipal Thomas Mann,+55-21-25019430,,,,,,,,,,,Cachambi,"11829","0","065","33073309","011829","03","0313029",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11829&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2725832000,-22.8939467000
n823951904,"823951904",node,Rio de Janeiro,BR,"660",,Rua Jardim Botânico,school,,Escola Especial Municipal Marly Fróes Peixoto,+55-21-22945495,,,,,,,,,,,Jardim Botânico,"10833","0","028","33065551","010833","02","0206014",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10833&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2185894000,-22.9639253000
n823951918,"823951918",node,,,,,,school,,Creche Municipal Sempre Vida Fazenda Coqueiros,,,,,,,,,,,,Senador Camara,"18756","0","142","33094993","018756","08","0817610",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18756&cmd=load,S,,RUA MORA GUIMARAESS/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5029185000,-22.8695920000
n823951940,"823951940",node,,,,,,school,,Escola Municipal Senador Camará,,,,,,,,,,,,Realengo,"11975","0","139","33081158","011975","08","0833034",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11975&cmd=load,S,,"Rua Olinda, 57  ",2401-5438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4300452000,-22.8674559000
n823951954,"823951954",node,Rio de Janeiro,,"264",,Avenida Adolpho de Vasconcelos,school,,Escola Municipal Vice Almirante Paulo Castro Moreira da Silva,,,,,,,,Barra da tijuca,,,,Barra Da Tijuca,"11688","0","128","33087970","011688","07","0724501",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11688&cmd=load,N,Não consta o nome da escola no mapa,"Avenida Adolpho de Vasconcelos, 264",2498-0280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4298129000,-23.0086573000
n823951996,"823951996",node,,,,,,school,,Ciep Francisco Solano Trindade,,,,,,,,,,,,Realengo,"12003","0","139","33079196","012003","08","0833504",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=12003&cmd=load,S,,"Rua Alcides Bezerra, S/Nº  ",3331-3972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4306649000,-22.8903800000
n823952068,"823952068",node,,,,,,school,,Escola Municipal Dalila Tavares,,,,,,,,,,,,Campo Grande,"11150","0","144","33082782","011150","09","0918067",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11150&cmd=load,S,,"Rua Jorn. Sabino Lemos, S/Nº - Aricuri  ",2413-3425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5714993000,-22.8914922000
n823952082,"823952082",node,,,,,,school,,Creche Municipal Nova Aliança,,,,,,,,,,,,Bangu,"18734","0","141","33126372","018734","08","0817608",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18734&cmd=load,S,,RUA DO MAGISTRADO168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4816130000,-22.8723311000
n823952102,"823952102",node,,,"442",,Rua Raul Azevedo,school,,Escola Municipal Rainha Fabíola,+55-21-24041506,,,,,,,,,,,Senador Camará,"11038","0","142","33081069","011038","08","0817038",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11038&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4929499000,-22.8790310000
n823952110,"823952110",node,,,,,,school,,Escola Municipal Sun-Yat-Sen,,,,,,,,,,,,Tauá,"11310","0","101","33086184","011310","04","0420016",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11310&cmd=load,S,,"Rua Demétrio de Toledo, 21  ",3396-1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1829497000,-22.7922535000
n823952367,"823952367",node,Rio de Janeiro,BR,"9140",,Estrada da Barra de Guaratiba,school,,Escola Municipal Professor Vieira Fazenda,+55-21-24108285,,,,,,,,,,,Barra de Guaratiba,"11765","0","152","33083304","011765","10","1026012",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11765&cmd=load,N,fica no final das duas pontes ao lado da igreja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5681801000,-23.0610953000
n823952401,"823952401",node,,,,,Rua do Coral,school,,Escola Municipal Clementino Fraga,"+552133314115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4617198000,-22.8703696000
n823952433,"823952433",node,Rio de Janeiro,,,,Rua Santa Engracia,school,,Escola Municipal Presidente Eurico Dutra,+55 21 2561-8965,,,,,,,Penha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2683096000,-22.8394050000
n823952455,"823952455",node,,,,,,school,,Escola Municipal Sebastião de Lacerda,,,,,,,,,,,,Irajá,"10938","0","076","33074739","010938","05","0514027",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10938&cmd=load,S,a ponto azul esta no meio da rua,"Rua Canudos, S/Nº  ",3371-7265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3342029000,-22.8231102000
